title,romanized,productId,platform,gameFilename,thumbnailFilename,manualFilename,musicFilename,Store Page
ソーサリアン,Sorcerian,1194,X1,FAL0106a.bin,FAL0106.bmp,FAL0106m.bin,FAL0106d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1194
ソーサリアン ユーティリティーDISK,Sorcerian - Utility Disk,1195,X1,FAL0107a.bin,FAL0107.bmp,FAL0107m.bin,FAL0107d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1195
ソーサリアン 追加シナリオvol.1,Sorcerian Tsuika Scenario - Vol. 1,1196,X1,FAL0108a.bin,FAL0108.bmp,FAL0108m.bin,FAL0108d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1196
ソーサリアン 追加シナリオvol.2 戦国ソーサリアン,Sorcerian Tsuika Scenario - Vol. 2 - Sengoku Sorcerian,1197,X1,FAL0109a.bin,FAL0109.bmp,FAL0109m.bin,FAL0109d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1197
ソーサリアン 追加シナリオvol.3　ピラミッドソーサリアン,Sorcerian Tsuika Scenario - Vol. 3 - Pyramid Sorcerian,1198,X1,FAL0110a.bin,FAL0110.bmp,FAL0110m.bin,FAL0110d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1198
GENESIS,Genesis,1199,PC-9801,SQE0009a.bin,SQE0009.bmp,SQE0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1199
DIRES -giger・loop-,Dires - Giger Loop,1200,FM77AV,BOT0040a.bin,BOT0040.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1200
DISC SAGA 焼けよ剣！,Disc Saga - Yake yo Ken!,1201,PC-9801,COM0006a.bin,COM0006.bmp,COM0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1201
ランナーズ・ハイ,Runner's High,1202,PC-9801,COM0076a.bin,COM0076.bmp,COM0076m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1202
ドラゴンスレイヤー Level 1.1,Dragon Slayer - Level 1.1,1203,PC-8801,FAL0105a.bin,FAL0105.bmp,FAL0105m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1203
ドラゴンスレイヤー Level 2.0,Dragon Slayer - Level 2.0,1204,PC-8801,FAL0111a.bin,FAL0111.bmp,FAL0111m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1204
バケツリレーチャンプ,Bucket Relay Champ,1205,Windows,COM5001a.bin,,COM5001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1205
クレイジークライマー,Crazy Climber,1206,FC,NTB0006a.bin,NTB0006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1206
セクロス,Seicross,1207,FC,NTB0005a.bin,NTB0005.bmp,NTB0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1207
JUMPHERO外伝4 〜ブッちぎりアクションワールド〜,Jump Hero Gaiden 4 - Bucchigiri Action World,1208,Windows,COM5002a.bin,,COM5002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1208
FRAY,Fray,1209,MSX2,MIC1010a.bin,MIC1010.bmp,MIC1010m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1209
超人,Choujin,1210,X68000,DMB0001a.bin,DMB0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1210
エアロブラスターズ,Aero Blasters,1211,Mega Drive,KNK0002a.bin,KNK0002.bmp,KNK0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1211
かわいそう物語,Kawaisou Monogatari,1212,PC-8801,SYS0050a.bin,SYS0050.bmp,SYS0050m.bin,SYS0050d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1212
ALPHA,Alpha,1213,X1,SQE0010a.bin,SQE0010.bmp,SQE0010m.bin,SQE0010d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1213
FREE WAY,Free Way,1214,PC-8801,BOT0041a.bin,BOT0041.bmp,BOT0041m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1214
メルヘンヴェール,Melpool Land,1215,PC-8801,SAC0023a.bin,SAC0023.bmp,SAC0023m.bin,SAC0023d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1215
バイブルマスター2,Bible Master 2,1216,PC-9801,GDA0002a.bin,GDA0002.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1216
スーパーシュヴァルツシルト2,Super Schwarzschild 2,1217,PC Engine,KSK0030a.bin,KSK0030.bmp,KSK0030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1217
ロマンシア,Romancia,1218,PC-8801,FAL0112a.bin,FAL0112.bmp,FAL0112m.bin,FAL0112d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1218
ザ・ナイトオブワンダーランド,"Knight of Wonderland, The",1219,FM-7,HAM0013a.bin,HAM0013.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1219
テラクレスタ,Terra Cresta,1220,FC,NTB0007a.bin,NTB0007.bmp,NTB0007m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1220
イー・アル・カンフー,Yie Ar Kung Fu,1221,MSX,KNM1011a.bin,KNM1011.bmp,KNM1011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1221
ルーンワース 黒衣の貴公子,Rune Worth - Kokui no Kikoushi,1222,PC-8801,TAE0026a.bin,TAE0026.bmp,TAE0026m.bin,TAE0026d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1222
ワンダラーズフロムスーパースキーム,Wanderers From Super Scheme,1223,PC-8801,ONS0001a.bin,ONS0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1223
エグザイル 〜時の狭間へ〜,Exile - Toki no Hazama,1224,Mega Drive,TEL0051a.bin,TEL0051.bmp,TEL0051m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1224
ミッドガルツゴールド68K,Mid-Garts - Gold 68K,1225,X68000,TEL0057a.bin,TEL0057.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1225
重装機兵ヴァルケン,Juusou Kihei - Valken,1226,SFC,NCS0014a.bin,NCS0014.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1226
改造町人シュビビンマン,Kaizou Chounin Shubibinman,1227,PC Engine,NCS0015a.bin,NCS0015.bmp,NCS0015m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1227
けっきょく南極大冒険,Kekkyoku Nankyoku Daibouken,1228,MSX,KNM1008a.bin,KNM1008.bmp,KNM1008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1228
イーガー皇帝の逆襲 イー・アル・カンフーII,Yie-Gah-koutei no Gyakushuu - Yie Ar Kung Fu 2,1229,MSX,KNM1018a.bin,KNM1018.bmp,KNM1018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1229
ハッスルチューミー,Hustle Chumy,1230,MSX,COM1023a.bin,COM1023.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1230
琥珀色の遺言,Kohakuiro no Yuigon,1231,X68000,RIV0029a.bin,RIV0029.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1231
シーザーの野望II,Caesar no Yabou II,1232,Mega Drive,MCN0009a.bin,MCN0009.bmp,MCN0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1232
デア ラングリッサー,Der Langrisser,1233,SFC,NCS0016a.bin,NCS0016.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1233
超兄貴 爆烈乱闘篇,Chou Aniki - Bakuretsu Rantou-hen,1234,SFC,NCS0017a.bin,NCS0017.bmp,NCS0017m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1234
ワンダラーズ フロム イース,Wanderers From Ys,1235,PC-8801,FAL0113a.bin,FAL0113.bmp,FAL0113m.bin,FAL0113d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1235
コナミのサッカー,Konami no Soccer,1236,MSX,KNM1012a.bin,KNM1012.bmp,KNM1012m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1236
スカイジャガー,Sky Jaguar,1237,MSX,KNM1015a.bin,KNM1015.bmp,KNM1015m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1237
純情忍者ハナ血の爆弾丸 Vol.1,Junjou Ninja Hanaji no Bakudan Maru - Vol. 1,1238,PC-9801,COM0077a.bin,COM0077.bmp,COM0077m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1238
アステカ,Asteka,1239,PC-8801,FAL0114a.bin,FAL0114.bmp,FAL0114m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1239
エテミブル −天壌無窮−,Etemible - Tenjou Mukyuu,1240,PC-9801,GDA0003a.bin,GDA0003.bmp,GDA0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1240
ブービーキッズ,Booby Kids,1241,FC,NTB0008a.bin,NTB0008.bmp,NTB0008m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1241
スタートレーダー,Star Cruiser,1242,PC-8801,FAL0115a.bin,FAL0115.bmp,FAL0115m.bin,FAL0115d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1242
マジカル ツリー,Magical Tree,1243,MSX,KNM1016a.bin,KNM1016.bmp,KNM1016m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1243
グラディウス2,Gradius 2,1244,MSX,KNM1003a.bin,KNM1003.bmp,KNM1003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1244
純情忍者ハナ血の爆弾丸 Vol.2,Junjou Ninja Hanaji no Bakudan Maru - Vol. 2,1245,PC-9801,COM0078a.bin,COM0078.bmp,COM0078m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1245
パワーアスリート,Power Athlete,1246,SFC,KNK0005a.bin,KNK0005.bmp,KNK0005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1246
マグマックス,Magmax,1247,FC,NTB0009a.bin,NTB0009.bmp,NTB0009m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1247
ハイパースポーツ2,Hyper Sports 2,1248,MSX,KNM1017a.bin,KNM1017.bmp,KNM1017m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1248
夢幻戦士ヴァリス,Mugen Senshi Valis,1249,PC-8801,TEL0058a.bin,TEL0058.bmp,TEL0058m.bin,TEL0058d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1249
ファイナルブレイカー,Final Breaker,1250,PC-9801,SYS0051a.bin,SYS0051.bmp,SYS0051m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1250
GEO CONFLICT 4 - The End of Reincarnation - ,Geo Conflict 4 - The End of Reincarnation,1251,Windows,COM5037a.bin,,COM5037m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1251
純情忍者ハナ血の爆弾丸 Vol.3,Junjou Ninja Hanaji no Bakudan Maru - Vol. 3,1252,PC-9801,COM0079a.bin,COM0079.bmp,COM0079m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1252
コスモポリス ギャリバン,Cosmo Polis - Galivan,1253,FC,NTB0010a.bin,NTB0010.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1253
あっぷるそーす アングラー,Apple Sauce - Angler,1254,Windows,COM5021a.bin,,COM5021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1254
あっぷるそーす JOURNEY,Apple Sauce - Journey,1255,Windows,COM5022a.bin,,COM5022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1255
フロートランドのおとぎばなし The Book of TIPPLE,Floatland no Otogibanashi,1256,Windows,COM5023a.bin,,COM5023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1256
GEO CONFLICT ADVENTURE−孤影の精霊−,Geo Conflict Adventure - Koei no Seirei,1257,Windows,COM5024a.bin,,COM5024m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1257
BANG!BANG!IVAN,Bang! Bang! Ivan!,1258,Windows,COM5025a.bin,,COM5025m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1258
Pa☆パ☆ぱずる たぬキッズ,Pa Pa Pazzle - Tanukids,1259,Windows,COM5026a.bin,,COM5026m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1259
Pa☆パ☆ぱずる たぬキッズ 2nd,Pa Pa Pazzle - Tanukids 2nd,1260,Windows,COM5027a.bin,,COM5027m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1260
Pa☆パ☆ぱずる たぬキッズ 3rd,Pa Pa Pazzle - Tanukids 3rd,1261,Windows,COM5028a.bin,,COM5028m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1261
てんしんらんまんセイギマン,Tenshin Ranman Seigiman,1262,Windows,COM5029a.bin,,COM5030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1262
フロートランドのおとぎばなし,Floatland no Otogibanashi,1263,Windows,COM5030a.bin,,COM5030m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1263
Jino-Brodiaea's WanderNumber,Jino-Brodiaea's Wander Number,1264,Windows,COM5032a.bin,,COM5032m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1264
After Devil Force 外伝-THE SWORD BATTLE of QUAUDA-,After Devil Force Gaiden - The Sword Battle of Quada,1265,Windows,COM5032a.bin,,COM5032m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1265
幻世牌遊記,Gensei Haiyuuki,1266,Windows,COM5033a.bin,,COM5033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1266
DEVIL FORCE III〜剣と花束〜,DEVIL FORCE III: Ken to Hanataba,1267,Windows,COM5034a.bin,,COM5034m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1267
After Devil Force 〜狂王の後継者〜,After Devil Force - Kyou-ou no Koukeisha,1268,Windows,COM5035a.bin,,COM5035m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1268
GEO CONFLICT 3-Hell's Gate Crusaders-,Geo Conflict 3 - Hell's Gate Crusaders,1269,Windows,COM5036a.bin,,COM5036m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1269
大海鮮,Daikaisen,1270,Windows,COM5038a.bin,,COM5038m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1270
クイズつなひきチャンプ,Quiz Tsunahiki Champ,1271,Windows,COM5039a.bin,,COM5039m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1271
ポリポリ！スピード大作戦,Poly Poly! Speed Daisakusen,1272,Windows,COM5040a.bin,,COM5040m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1272
ぽっぷるメイル,Poppuru Mail,1273,PC-8801,FAL0116a.bin,FAL0116.bmp,FAL0116m.bin,FAL0116d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1273
魔物ハンター妖子 ―魔界からの転校生―,Mamono Hunter - Youko - Makai kara no Tenkousei,1274,PC Engine,NCS0019a.bin,NCS0019.bmp,NCS0019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1274
魔城伝説II ガリウスの迷宮,Knightmare II - Majou Densetsu - Galious no Meikyuu,1275,MSX,KNM1013a.bin,KNM1013.bmp,KNM1013m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1275
魔導師ラルバ,Madoushi Lulba,1276,MSX2,COM1001a.bin,COM1001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1276
ラングリッサー,Langrisser,1277,Mega Drive,NCS0020a.bin,NCS0020.bmp,NCS0020m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1277
DRAGON 'N' SPIRIT,Dragon 'n' Spirit,1278,PC-8801,BGT0001a.bin,BGT0001.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1278
魔物ハンター妖子 ―遠き呼び声―,Mamono Hunter - Youko - Tooki Yobigoe,1279,PC Engine,NCS0021a.bin,NCS0021.bmp,NCS0021m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1279
ゴーファーの野望・EPISODE II,Gofer no Yabou - Episode II,1280,MSX,KNM1006a.bin,KNM1006.bmp,KNM1006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1280
へらくれす,Heracles,1281,PC-8801,KSK0033a.bin,KSK0033.bmp,KSK0033m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1281
アルギースの翼,Arguice no Tsubasa,1282,PC-8801,KSK0034a.bin,KSK0034.bmp,KSK0034m.bin,KSK0034d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1282
たぬキッズ,Tanukids,1283,PC-9801,COM0071a.bin,COM0071.bmp,COM0071m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1283
ワニワニワールド,Wani Wani World,1284,Mega Drive,KNK0003a.bin,KNK0003.bmp,KNK0003m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1284
沙羅曼蛇,Saramanda - Salamander,1285,MSX,KNM1005a.bin,KNM1005.bmp,KNM1005m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1285
A列車で行こう,A Ressha de Ikou,1286,FM-7,ART0022a.bin,ART0022.bmp,ART0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1286
アメリカントラック,American Truck,1287,MSX,TEL1019a.bin,TEL1019.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1287
ザ・スキーム,"Scheme, The",1288,PC-8801,BOT0042a.bin,BOT0042.bmp,BOT0042m.bin,BOT0042d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1288
パワーアスリート,Power Athlete,1289,Mega Drive,KNK0004a.bin,KNK0004.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1289
黄金の羅針盤 翔洋丸桑港航路殺人事件,Ougon no Rashinban - Shouyou-maru Soukou Kouro Satsujin Jiken,1290,X68000,RIV0030a.bin,RIV0030.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1290
ウシャス,Usas,1291,MSX2,KNM1019a.bin,KNM1019.bmp,KNM1019m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1291
ゼリアード,Zeliard,1292,PC-8801,GAR0014a.bin,GAR0014.bmp,GAR0014m.bin,GAR0014d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1292
ぼうけんろまん,Bouken Roman,1293,MSX,SYS1006a.bin,SYS1006.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1293
VS 〜格闘王への道〜,VS - Kakutou-ou e no Michi,1294,PC-9801,COM0074a.bin,COM0074.bmp,COM0074m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1294
ファミリークイズ 4人はライバル,Family Quiz - 4-nin wa Rival,1295,FC,ATN0001a.bin,ATN0001.bmp,ATN0001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1295
S.T.G,S.T.G,1296,SFC,ATN0002a.bin,ATN0002.bmp,ATN0002m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1296
夢幻の心臓,Mugen no Shinzou,1297,PC-8801,XTA0018a.bin,XTA0018.bmp,XTA0018m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1297
ボコスカウォーズ,Bokosuka Wars,1298,PC-8801,EBS0013a.bin,EBS0013.bmp,,EBS0013d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1298
スペースマンボウ,Space Manbow,1299,MSX2,KNM1004a.bin,KNM1004.bmp,KNM1004m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1299
妖怪探偵ちまちま,Youkai Tantei Chima Chima,1300,PC-8801,BOT0011a.bin,BOT0011.bmp,BOT0011m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1300
ラングリッサーII,Langrisser II,1301,Mega Drive,NCS0022a.bin,NCS0022.bmp,NCS0022m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1301
剣の達人・ソードマスター,Tsurugi no Tatsujin - Sword Master,1302,FC,ATN0003a.bin,ATN0003.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1302
ユーフォリー,Euphory,1303,X1,SAC0024a.bin,SAC0024.bmp,SAC0024m.bin,SAC0024d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1303
ウォーニング TYPE68,Warning Type 68,1304,X68000,COS0006a.bin,COS0006.bmp,COS0006m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1304
ザナック,Zanac,1305,FC,COM6001a.bin,COM6001.bmp,COM6001m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1305
重装機兵レイノス,Juusou Kihei - Leynos,1306,Mega Drive,NCS0023a.bin,NCS0023.bmp,NCS0023m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1306
もってけOh！ドロボー,Motteke Oh! Dorobou,1307,SFC,GMD0024a.bin,GMD0024.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1307
ハイドライドII,Hydlide II,1309,FM-7,TAE0029a.bin,TAE0029.bmp,TAE0029m.bin,,https://www.amusement-center.com/project/egg/game/?product_id=1309
反生命戦機アンドロギュヌス,Han-Seimei Senki Androgynus,1310,PC-8801,TEL0059a.bin,TEL0059.bmp,TEL0059m.bin,TEL0059d.bin,https://www.amusement-center.com/project/egg/game/?product_id=1310
DISC SAGA　番外編 THE TOWER OF MUDA,Disc Saga - Bangai-hen - The Tower of Muda,1311,PC-9801,COM0017a.bin,COM0017.bmp,,,https://www.amusement-center.com/project/egg/game/?product_id=1311
